"Data","Último","Abertura","Máxima","Mínima","Var%"
"09.03.2015","13,350","13,225","13,350","13,225","2,81%"
"06.03.2015","12,985","12,820","12,990","12,820","1,05%"
"05.03.2015","12,850","12,800","12,890","12,800","0,67%"
"04.03.2015","12,765","12,765","12,765","12,765","1,55%"
"03.03.2015","12,570","12,505","12,605","12,470","0,88%"
"02.03.2015","12,460","12,320","12,470","12,300","0,24%"
"27.02.2015","12,430","12,440","12,440","12,387","-1,74%"
"26.02.2015","12,650","12,830","12,830","12,550","-0,51%"
"25.02.2015","12,715","12,770","12,770","12,715","0,71%"
"24.02.2015","12,625","12,625","12,625","12,625","-1,29%"
"23.02.2015","12,790","12,950","12,955","12,790","-1,27%"
"21.02.2015","12,955","12,955","12,955","12,955","0,00%"
"20.02.2015","12,955","12,960","12,960","12,955","0,97%"
"19.02.2015","12,830","12,745","12,830","12,745","0,47%"
"18.02.2015","12,770","12,680","12,770","12,572","1,43%"
"13.02.2015","12,590","12,560","12,610","12,540","0,08%"
"12.02.2015","12,580","12,660","12,660","12,540","-1,87%"
"11.02.2015","12,820","12,770","12,870","12,590","1,02%"
"10.02.2015","12,690","12,670","12,810","12,590","0,63%"
"09.02.2015","12,610","12,500","12,610","12,460","1,04%"
"06.02.2015","12,480","12,420","12,480","12,290","0,97%"
"05.02.2015","12,360","12,180","12,360","12,180","1,27%"
"04.02.2015","12,205","12,040","12,205","12,020","0,78%"
"03.02.2015","12,110","12,180","12,250","12,080","-0,57%"
"02.02.2015","12,180","11,950","12,180","11,915","1,75%"
"01.02.2015","11,970","11,970","11,970","11,970","0,00%"
"30.01.2015","11,970","11,955","12,010","11,830","1,01%"
"29.01.2015","11,850","11,810","11,875","11,810","0,34%"
"28.01.2015","11,810","11,820","11,910","11,810","0,30%"
"27.01.2015","11,775","11,760","11,870","11,760","-0,04%"
"26.01.2015","11,780","11,770","11,835","11,700","0,34%"
"23.01.2015","11,740","11,880","11,902","11,690","-1,51%"
"22.01.2015","11,920","11,890","11,920","11,815","1,27%"
"21.01.2015","11,770","11,890","11,950","11,770","-0,93%"
"20.01.2015","11,880","12,030","12,165","11,870","-2,34%"
"19.01.2015","12,165","12,030","12,165","12,030","1,12%"
"16.01.2015","12,030","12,090","12,160","12,010","-1,07%"
"15.01.2015","12,160","12,280","12,280","12,160","-0,65%"
"14.01.2015","12,240","12,260","12,260","12,080","-0,16%"
"13.01.2015","12,260","12,290","12,310","12,170","-0,33%"
"12.01.2015","12,300","12,170","12,344","12,170","0,94%"
"09.01.2015","12,185","12,370","12,370","12,180","-1,26%"
"08.01.2015","12,340","12,360","12,420","12,220","-0,28%"
"07.01.2015","12,375","12,250","12,375","12,250","1,02%"
"06.01.2015","12,250","12,360","12,360","12,225","-0,24%"
"05.01.2015","12,280","12,360","12,420","12,260","-0,45%"
"02.01.2015","12,335","12,400","12,400","12,310","-0,72%"
"31.12.2014","12,425","12,425","12,425","12,425","0,00%"
"30.12.2014","12,425","12,420","12,425","12,420","0,12%"
"28.12.2014","12,410","12,410","12,410","12,410","0,00%"
"26.12.2014","12,410","12,500","12,500","12,410","-0,72%"
"24.12.2014","12,500","12,480","12,500","12,480","0,16%"
"23.12.2014","12,480","12,400","12,480","12,400","-0,56%"
"22.12.2014","12,550","12,550","12,550","12,550","-0,16%"
"19.12.2014","12,570","12,610","12,610","12,552","-0,44%"
"18.12.2014","12,625","12,580","12,760","12,580","-1,67%"
"17.12.2014","12,840","12,810","12,860","12,710","0,39%"
"16.12.2014","12,790","12,580","12,790","12,580","0,71%"
"15.12.2014","12,700","12,580","12,700","12,580","0,51%"
"14.12.2014","12,635","12,635","12,635","12,635","0,00%"
"12.12.2014","12,635","12,690","12,710","12,510","0,36%"
"11.12.2014","12,590","12,540","12,770","12,540","0,64%"
"10.12.2014","12,510","12,300","12,510","12,250","1,87%"
"09.12.2014","12,280","12,190","12,290","12,130","0,57%"
"08.12.2014","12,210","12,067","12,220","12,040","0,83%"
"05.12.2014","12,110","12,000","12,250","12,000","0,58%"
"04.12.2014","12,040","12,120","12,224","12,040","0,25%"
"03.12.2014","12,010","12,010","12,030","12,000","-0,08%"
"02.12.2014","12,020","11,980","12,030","11,900","1,26%"
"01.12.2014","11,870","11,870","11,960","11,800","0,38%"
"30.11.2014","11,825","11,825","11,825","11,825","0,00%"
"28.11.2014","11,825","11,885","11,965","11,810","-0,50%"
"27.11.2014","11,885","12,030","12,030","11,885","-0,63%"
"26.11.2014","11,960","12,020","12,020","11,785","-0,79%"
"25.11.2014","12,055","12,075","12,075","11,880","0,00%"
"24.11.2014","12,055","12,015","12,195","11,985","-2,86%"
"21.11.2014","12,410","12,745","12,745","12,360","-2,67%"
"20.11.2014","12,750","12,750","12,750","12,750","-0,23%"
"19.11.2014","12,780","12,870","13,000","12,685","-1,26%"
"18.11.2014","12,943","13,080","13,090","12,940","-0,40%"
"17.11.2014","12,995","13,010","13,050","12,850","0,36%"
"16.11.2014","12,948","12,948","12,948","12,948","0,00%"
"14.11.2014","12,948","13,120","13,180","12,880","-0,09%"
"13.11.2014","12,960","12,920","13,100","12,920","0,47%"
"12.11.2014","12,900","12,800","12,900","12,710","0,58%"
"11.11.2014","12,825","12,630","12,835","12,630","1,42%"
"10.11.2014","12,645","12,616","12,660","12,555","-0,24%"
"07.11.2014","12,675","12,880","12,890","12,630","-0,35%"
"06.11.2014","12,720","12,340","12,720","12,340","3,50%"
"05.11.2014","12,290","12,390","12,410","12,270","-0,69%"
"04.11.2014","12,375","12,170","12,380","12,170","1,35%"
"03.11.2014","12,210","12,070","12,210","12,070","1,16%"
"31.10.2014","12,070","12,215","12,240","12,030","-1,19%"
"30.10.2014","12,215","12,233","12,270","12,020","-1,21%"
"29.10.2014","12,365","12,130","12,460","12,080","1,60%"
"28.10.2014","12,170","12,400","12,400","12,160","-2,56%"
"27.10.2014","12,490","12,260","12,870","12,260","3,31%"
"24.10.2014","12,090","12,275","12,350","11,960","-1,14%"
"23.10.2014","12,230","12,195","12,370","12,070","1,12%"
"22.10.2014","12,095","12,115","12,155","11,975","1,09%"
"21.10.2014","11,965","11,940","11,985","11,865","2,57%"
"20.10.2014","11,665","11,590","11,665","11,590","1,74%"
"17.10.2014","11,465","11,455","11,465","11,455","-1,55%"
"16.10.2014","11,645","11,650","11,790","11,640","0,39%"
"15.10.2014","11,600","11,540","11,680","11,470","2,75%"
"14.10.2014","11,290","11,215","11,370","11,210","0,85%"
"13.10.2014","11,195","11,530","11,530","11,195","-3,24%"
"10.10.2014","11,570","11,540","11,595","11,470","0,52%"
"09.10.2014","11,510","11,405","11,520","11,405","0,04%"
"08.10.2014","11,505","11,495","11,699","11,485","-0,69%"
"07.10.2014","11,585","11,600","11,710","11,540","-1,91%"
"06.10.2014","11,810","11,730","11,890","11,665","-3,04%"
"03.10.2014","12,180","12,440","12,440","12,140","-2,17%"
"02.10.2014","12,450","12,460","12,570","12,405","-0,64%"
"01.10.2014","12,530","12,425","12,530","12,275","1,54%"
"30.09.2014","12,340","12,460","12,460","12,320","4,40%"
"29.09.2014","11,820","11,820","11,820","11,820","-0,51%"
"27.09.2014","11,880","11,880","11,880","11,880","0,00%"
"26.09.2014","11,880","12,070","12,110","11,870","0,55%"
"25.09.2014","11,815","11,755","11,850","11,750","0,42%"
"24.09.2014","11,765","11,985","12,010","11,765","-1,26%"
"23.09.2014","11,915","11,895","12,055","11,790","0,25%"
"22.09.2014","11,885","11,580","11,940","11,580","2,55%"
"19.09.2014","11,590","11,510","11,680","11,510","-0,22%"
"18.09.2014","11,615","11,600","11,650","11,460","1,18%"
"17.09.2014","11,480","11,450","11,540","11,350","0,00%"
"16.09.2014","11,480","11,630","11,635","11,360","-1,16%"
"15.09.2014","11,615","11,730","11,790","11,615","-1,73%"
"13.09.2014","11,820","11,820","11,820","11,820","0,00%"
"12.09.2014","11,820","11,370","11,820","11,370","3,41%"
